,Score,Rating,Total_shot,Woodwork,Shot_onTarget,Shot_offTarget,Shot_blocked,Possession,Touches,Pass%,Total_pass,Acc_pass,Key_pass,Dribble_won,Dribble_att,Dribbled_past,Dribble%,Aerial_won,Aerial_won%,Off_aerial,Def_aerial,Succ_Tack,Tack_att,Was_dribbled,Tack%,Clearance,Intercept,Corner,Corner%,Disposs,Err,Foul,Offside,W,D,L,Result
888,-4,-1.4100000000000001,0,0,-3,2,1,2.0,26,4,22,36,3,2,2,-2,4,2,8,-6,6,-6,-8,-2,-4,1,4,3,-17,6,1,-3,-1,0,0,1,L
889,1,0.5700000000000003,8,-1,4,1,3,14.400000000000006,150,4,151,147,8,3,3,-3,8,4,14,-8,8,-1,-4,-3,6,5,-3,2,63,1,-1,-3,3,1,0,0,W
890,1,0.46999999999999975,9,0,3,6,0,5.0,66,7,55,75,4,5,21,-5,-21,6,18,-12,12,-10,-15,-5,1,13,-6,0,-40,-6,-1,-2,1,1,0,0,W
891,-2,-0.6100000000000003,-9,0,-2,-4,-3,-18.599999999999994,-193,-7,-187,-183,-9,-5,-6,5,-5,-1,-4,3,-3,4,9,5,-3,8,9,-2,50,-3,-1,-3,3,0,0,1,L
892,-3,-0.9200000000000008,1,1,-1,0,2,-2.200000000000003,-37,-1,-30,-36,0,3,0,-3,14,7,64,-5,5,7,4,-3,17,-8,-4,1,-67,-4,0,4,1,0,0,1,L
893,3,1.2000000000000002,5,0,4,0,1,1.4000000000000057,29,2,-5,7,4,7,7,-7,12,7,30,5,-5,0,-7,-7,13,-6,-6,-1,-33,0,0,-7,1,1,0,0,W
894,0,0.0,6,1,2,6,-2,-3.799999999999997,-31,-1,-39,-38,2,4,7,-4,-5,-4,-14,0,0,-8,-12,-4,-7,-14,7,-3,-30,5,0,0,-1,0,1,0,D
895,5,1.7199999999999998,27,0,12,11,4,18.799999999999997,197,10,194,208,22,1,-8,-1,24,11,44,-5,5,4,3,-1,6,-6,-8,4,-4,5,0,7,3,1,0,0,W
896,-2,-0.54,5,0,0,5,0,40.400000000000006,382,14,401,387,3,2,-4,-2,16,3,10,-3,3,-5,-7,-2,-1,-27,1,4,-12,11,0,-2,-2,0,0,1,L
897,0,-0.17999999999999972,-4,0,-3,-2,1,-19.799999999999997,-174,-10,-156,-162,-2,3,3,-3,5,-11,-28,3,-3,-3,-6,-3,2,3,-4,-6,-25,3,0,1,-1,0,1,0,D
898,1,0.71,2,-2,2,-1,1,8.799999999999997,79,5,81,75,0,5,3,-5,48,10,32,0,0,-4,-9,-5,17,3,0,5,17,6,0,0,1,1,0,0,W
899,5,1.7000000000000002,20,0,12,3,5,23.0,263,11,238,257,17,9,12,-9,11,10,32,-2,2,0,-9,-9,24,-13,-4,3,80,-3,0,2,2,1,0,0,W
900,4,1.13,2,0,4,-3,1,20.799999999999997,214,12,180,188,1,4,18,-4,-36,-6,-16,6,-6,-24,-28,-4,-26,-8,-3,2,8,10,0,-12,-3,1,0,0,W
901,-1,-0.3700000000000001,2,0,-1,2,1,11.400000000000006,104,2,89,81,2,-2,-3,2,-1,-1,-2,-3,3,7,9,2,0,-14,5,1,10,-6,0,-9,-1,0,0,1,L
902,-1,-0.3100000000000005,-1,-1,2,-3,0,12.599999999999994,109,7,106,113,2,4,6,-4,3,1,4,15,-15,-7,-11,-4,2,5,0,-3,-20,5,2,7,-1,0,0,1,L
903,-3,-1.17,-2,0,-6,4,0,-8.400000000000006,-116,-4,-88,-93,0,-6,-9,6,1,-1,-4,15,-15,5,11,6,-3,-3,-3,-3,10,-2,0,5,-2,0,0,1,L
904,-2,-0.7999999999999998,-1,0,-3,1,1,-20.599999999999994,-233,-4,-249,-238,-6,1,-4,-1,24,-2,-14,6,-6,6,5,-1,16,-11,6,3,-28,-1,-1,2,-1,0,0,1,L
905,2,0.5200000000000005,-1,0,3,-3,-1,12.0,109,8,113,127,-2,-11,-12,11,-28,-4,-14,-6,6,-1,10,11,-37,-3,-1,-7,62,2,-3,1,6,1,0,0,W
906,2,0.6800000000000006,8,1,5,1,2,13.200000000000003,107,9,85,101,10,9,14,-9,-2,2,6,-6,6,-3,-12,-9,21,-17,-8,3,-6,-2,0,4,-5,1,0,0,W
907,-4,-1.3600000000000003,-11,0,-11,2,-2,-7.400000000000006,-104,-3,-90,-91,-8,-10,-10,10,-19,12,38,12,-12,-2,8,10,-23,-3,-1,-1,-13,2,-1,-1,0,0,0,1,L
908,1,0.45999999999999996,-3,-1,2,-3,-2,-34.0,-325,-16,-327,-328,2,-4,-9,4,14,13,34,19,-19,10,14,4,4,2,3,-3,0,-5,0,-6,0,1,0,0,W
909,0,0.040000000000000036,-1,0,-2,1,0,-8.0,-69,-4,-72,-78,0,1,-8,-1,38,-10,-30,6,-6,6,5,-1,10,-5,2,-8,8,3,0,-5,-1,0,1,0,D
910,2,0.6200000000000001,2,0,3,1,-2,-0.7999999999999972,-5,3,-7,7,2,-3,0,3,-20,5,14,-3,3,-9,-6,3,-20,4,-6,0,0,6,-1,0,0,1,0,0,W
911,-3,-1.1900000000000004,7,0,-2,4,5,21.799999999999997,179,9,177,185,7,2,4,-2,-4,-4,-16,16,-16,-7,-9,-2,-3,-29,-4,7,-13,5,1,6,0,0,0,1,L
912,3,1.0500000000000007,5,0,2,1,2,-10.200000000000003,-69,0,-84,-63,2,-1,4,1,-18,-2,-4,-4,4,1,2,1,-1,13,-6,-2,75,-6,-2,2,1,1,0,0,W
913,0,-0.010000000000000675,19,0,8,7,4,23.0,185,15,166,181,15,9,14,-9,8,7,14,-5,5,-8,-17,-9,9,-16,-8,13,-64,3,-1,5,0,0,1,0,D
914,2,0.8600000000000003,-7,0,3,-8,-2,-2.200000000000003,-32,-3,-2,-17,-7,-3,-7,3,3,6,18,-10,10,11,14,3,5,30,0,-4,-13,-7,0,2,4,1,0,0,W
915,1,0.3799999999999999,1,-1,-1,0,2,-29.599999999999994,-254,-15,-261,-259,1,-6,-6,6,-17,10,16,0,0,5,11,6,-8,14,3,-1,42,-5,0,2,-3,1,0,0,W
916,3,0.9900000000000002,19,1,8,7,4,32.0,313,8,320,311,12,1,-1,-1,7,13,62,1,-1,4,3,-1,6,-19,-5,9,-36,-2,0,-1,1,1,0,0,W
917,-1,-0.1200000000000001,2,0,-3,-1,6,38.800000000000004,392,16,402,385,1,-2,0,2,-10,9,24,1,-1,6,8,2,1,-21,-4,1,35,-8,0,0,-1,0,0,1,L
918,4,1.5199999999999996,18,1,15,2,1,43.599999999999994,507,16,486,480,17,2,0,-2,13,-3,-16,3,-3,7,5,-2,12,-25,1,7,56,-5,0,-1,1,1,0,0,W
919,0,-0.1800000000000006,6,0,3,2,1,-3.4000000000000057,-30,1,-42,-25,2,1,0,-1,7,-13,-36,-1,1,5,4,-1,7,-5,-4,0,-100,-4,0,1,-2,0,1,0,D
920,2,0.5700000000000003,-9,-1,2,-10,-1,-38.800000000000004,-386,-20,-357,-367,-12,-5,-14,5,16,-4,-12,0,0,13,18,5,6,29,-2,-10,17,-4,0,-1,-3,1,0,0,W
921,2,1.2799999999999994,4,1,0,2,2,17.799999999999997,153,11,151,153,-2,8,9,-8,11,11,26,-17,17,5,-3,-8,34,9,8,-1,5,-6,-1,-2,-1,1,0,0,W
922,4,1.1400000000000006,3,0,3,0,0,26.400000000000006,309,10,310,316,5,-1,-2,1,3,-7,-26,-7,7,2,3,1,1,6,-3,6,34,-1,2,6,0,1,0,0,W
923,-3,-1.1799999999999997,-1,-1,-2,2,-1,9.400000000000006,85,4,62,67,-2,-5,-2,5,-23,14,58,0,0,-5,0,5,-18,-14,3,6,-10,2,1,-3,3,0,0,1,L
924,2,0.6699999999999999,10,1,5,3,2,3.0,12,0,18,16,9,9,0,-9,40,-1,-6,5,-5,6,-3,-9,26,-16,-10,8,27,3,-1,2,1,1,0,0,W
925,3,1.0700000000000003,4,0,2,1,1,-8.400000000000006,-80,-3,-84,-80,4,1,0,-1,8,3,8,-21,21,5,4,-1,10,-8,-2,0,-25,-4,0,-2,3,1,0,0,W
926,0,0.07999999999999918,4,1,-5,8,1,9.0,72,0,62,49,0,1,-2,-1,9,9,20,11,-11,11,10,-1,16,-23,0,3,-47,-8,0,-4,-3,0,1,0,D
927,2,0.6600000000000001,2,-1,-1,4,-1,-23.599999999999994,-205,-12,-206,-208,2,-2,4,2,-31,-2,-6,6,-6,-7,-5,2,-14,22,5,-3,10,1,0,6,-4,1,0,0,W
928,5,1.92,24,0,10,8,6,35.800000000000004,346,14,330,332,16,8,10,-8,14,6,22,-2,2,-2,-10,-8,16,-15,-1,13,62,0,0,-3,0,1,0,0,W
929,-2,-0.7800000000000002,2,-2,0,0,2,-24.200000000000003,-251,-11,-242,-243,1,2,1,-2,10,-5,-18,11,-11,-1,-3,-2,4,2,5,3,33,2,0,5,-1,0,0,1,L
930,4,1.1899999999999995,12,0,10,2,0,6.599999999999994,76,1,65,62,9,12,11,-12,26,-10,-72,2,-2,5,-7,-12,29,-13,9,5,29,-4,-1,6,2,1,0,0,W
931,0,0.10000000000000053,1,0,0,4,-3,11.400000000000006,105,9,81,94,2,0,-1,0,6,-1,-2,-5,5,2,2,0,3,-11,1,-3,17,-1,0,-4,-1,0,1,0,D
932,6,1.9500000000000002,13,0,7,4,2,17.0,181,6,165,168,8,0,2,0,-14,0,0,-2,2,-5,-5,0,-9,-23,-2,7,25,3,-2,-7,1,1,0,0,W
933,-2,-0.7199999999999998,20,-1,2,10,8,11.599999999999994,77,10,87,103,15,-5,-12,5,16,5,10,7,-7,6,11,5,-2,-21,6,-2,0,1,0,5,-1,0,0,1,L
934,-2,-0.40000000000000036,-8,0,-5,2,-5,-8.799999999999997,-83,-3,-89,-89,-6,-4,-6,4,1,-1,-2,-3,3,14,18,4,16,6,7,-1,-10,-12,0,4,-3,0,0,1,L
935,0,-0.1200000000000001,-10,0,-2,-1,-7,-11.0,-138,-4,-106,-101,-6,-12,-16,12,-15,3,8,5,-5,9,21,12,-14,-7,1,-4,-25,-5,0,6,-1,0,1,0,D
936,0,-0.1299999999999999,0,0,-2,1,1,12.599999999999994,131,9,111,130,-2,7,9,-7,17,-4,-12,-4,4,-22,-29,-7,-2,-19,11,0,-20,20,-1,1,1,0,1,0,D
937,1,0.6299999999999999,0,0,-1,2,-1,5.799999999999997,57,1,55,51,0,9,-4,-9,37,3,10,13,-13,12,3,-9,27,-10,2,2,-11,1,1,-2,2,1,0,0,W
938,-1,-0.6699999999999999,-9,1,-6,-6,3,-15.0,-121,-8,-105,-116,-10,0,4,0,-20,-16,-62,0,0,-7,-7,0,-13,9,4,0,33,3,0,-3,-2,0,0,1,L
939,1,0.3700000000000001,1,1,0,0,1,-12.799999999999997,-98,-11,-100,-112,0,2,0,-2,9,6,12,8,-8,3,1,-2,7,-8,2,-1,30,-1,0,1,2,1,0,0,W
940,-2,-0.9199999999999999,-8,-2,-3,-4,-1,7.200000000000003,75,4,56,59,-6,0,6,0,-19,5,10,3,-3,-6,-6,0,-7,-11,-7,-2,-7,0,1,-4,2,0,0,1,L
941,3,1.2699999999999996,10,0,4,4,2,6.400000000000006,95,4,74,85,7,7,8,-7,17,2,16,3,-3,0,-7,-7,29,8,2,0,-34,-1,0,0,1,1,0,0,W
942,2,0.6100000000000003,-14,0,-4,-2,-8,-28.199999999999996,-222,-11,-227,-231,-9,3,6,-3,-1,-6,-24,4,-4,5,2,-3,12,21,-2,-4,4,-8,-1,4,-2,1,0,0,W
943,0,0.22000000000000064,3,0,-1,5,-1,6.0,50,2,44,41,4,7,10,-7,3,9,30,-7,7,-8,-15,-7,4,-1,-4,-2,-13,5,0,1,-6,0,1,0,D
944,6,1.6600000000000001,4,0,7,0,-3,9.799999999999997,77,2,104,101,-2,-3,1,3,-17,-2,-14,4,-4,-5,-2,3,-13,-15,-11,4,-37,1,-3,1,2,1,0,0,W
945,1,0.40000000000000036,10,0,5,4,1,25.400000000000006,234,10,251,255,6,-3,-1,3,-16,9,32,-9,9,1,4,3,-5,-16,-3,3,34,-3,0,9,-1,1,0,0,W
946,1,0.22999999999999954,-3,0,1,-1,-3,-29.400000000000006,-256,-14,-253,-258,-1,-5,4,5,-35,4,20,16,-16,-8,-3,5,-20,1,6,1,-15,-1,1,-3,-2,1,0,0,W
947,2,1.08,-1,0,0,-1,0,33.400000000000006,324,14,301,307,4,2,9,-2,-22,-4,-14,-16,16,-1,-3,-2,3,3,-2,-6,-50,-6,1,-9,3,1,0,0,W
948,-2,-0.6200000000000001,-4,1,-3,0,-1,19.0,139,6,148,133,5,0,4,0,-8,-3,-6,-1,1,6,6,0,4,-16,0,1,-21,-10,-1,4,2,0,0,1,L
949,1,0.46999999999999975,-4,0,-3,3,-4,5.599999999999994,43,7,43,57,-2,5,1,-5,26,3,4,-15,15,2,-3,-5,13,-14,0,-1,15,2,-1,0,-1,1,0,0,W
950,3,1.0899999999999999,5,0,5,3,-3,20.400000000000006,214,11,219,227,5,1,2,-1,-5,-4,-12,-8,8,-4,-5,-1,-6,5,0,1,30,3,-1,8,-1,1,0,0,W
951,-2,-0.8599999999999994,-8,-1,-3,-3,-2,11.200000000000003,62,1,91,79,-4,-12,-13,12,-20,-1,-8,1,-1,0,12,12,-26,-7,-3,-1,0,1,1,3,0,0,0,1,L
952,0,-0.09000000000000075,12,1,3,4,5,-5.599999999999994,-40,-2,-41,-40,8,-4,-1,4,-21,-3,-8,-5,5,-6,-2,4,-15,-3,5,2,42,3,0,-4,-1,0,1,0,D
953,1,0.5599999999999996,0,0,2,-4,2,2.0,10,0,23,20,4,3,-1,-3,15,6,38,-4,4,7,4,-3,17,-4,8,-1,10,-3,1,3,3,1,0,0,W
954,-1,-0.47999999999999954,12,0,2,7,3,8.599999999999994,58,1,49,42,12,1,8,-1,-17,-12,-32,14,-14,-8,-9,-1,-6,-43,-4,6,29,1,0,-6,0,0,0,1,L
955,1,0.20000000000000018,6,0,1,3,2,-22.200000000000003,-216,-5,-210,-199,5,-6,-3,6,-29,5,18,5,-5,-2,4,6,-19,-9,1,2,-8,-1,-1,1,0,1,0,0,W
956,2,0.6800000000000006,-1,0,2,0,-3,1.4000000000000057,8,-1,22,12,-5,1,4,-1,-9,-7,-18,1,-1,0,-1,-1,2,-4,-1,-4,-2,-3,-1,-4,1,1,0,0,W
957,1,0.20000000000000018,9,0,-1,9,1,-4.400000000000006,-25,1,-45,-33,7,2,7,-2,-14,-9,-34,-5,5,1,-1,-2,7,-1,4,-1,47,-6,-1,2,0,1,0,0,W
958,1,0.1200000000000001,23,0,8,7,8,49.199999999999996,377,28,374,373,15,-7,-7,7,-25,-4,-18,-2,2,0,7,7,-21,-8,-9,4,10,0,0,-5,1,1,0,0,W
959,0,-0.25,-7,0,-3,-1,-3,-35.400000000000006,-331,-14,-305,-294,-4,-2,6,2,-31,-7,-24,7,-7,-11,-9,2,-20,13,1,-1,-27,3,0,4,-1,0,1,0,D
960,1,0.3700000000000001,10,0,0,5,5,22.200000000000003,189,8,185,174,8,0,0,0,0,1,2,-9,9,1,1,0,2,-11,-5,10,-25,-1,0,1,1,1,0,0,W
961,0,0.040000000000000036,1,0,-2,4,-1,24.599999999999994,234,11,195,184,2,0,-11,0,29,3,8,-7,7,9,9,0,9,-9,-3,-1,33,2,1,-2,2,0,1,0,D
962,2,0.8799999999999999,11,0,3,2,6,-28.199999999999996,-238,-15,-242,-244,4,-4,-11,4,15,-7,-22,19,-19,11,15,4,12,13,7,-5,20,-4,0,-2,-2,1,0,0,W
963,0,-0.22999999999999954,4,0,2,1,1,-6.0,-95,-5,-71,-77,2,-9,-29,9,43,-18,-52,14,-14,24,33,9,23,-17,-6,4,-25,-4,0,3,0,0,1,0,D
964,0,-0.040000000000000036,3,-1,3,1,-1,3.4000000000000057,52,6,20,40,3,4,10,-4,-20,2,10,6,-6,-5,-9,-4,0,-5,-3,-1,10,-1,1,4,6,0,1,0,D
965,0,-0.009999999999999787,5,0,0,5,0,19.599999999999994,190,6,190,191,6,1,0,-1,7,-4,-22,8,-8,1,0,-1,3,-10,2,1,-8,0,0,-4,-1,0,1,0,D
966,0,-0.1900000000000004,-2,0,0,-1,-1,-14.0,-149,-6,-133,-141,-4,1,4,-1,-9,-6,-20,-8,8,-7,-8,-1,-8,10,3,-2,-43,4,0,1,-1,0,1,0,D
967,5,1.67,1,1,7,-5,-1,13.200000000000003,145,5,124,127,2,12,8,-12,43,11,38,7,-7,0,-12,-12,30,9,-2,-4,-43,4,0,-9,6,1,0,0,W
968,-1,-0.5,16,1,0,8,8,35.0,328,19,310,322,14,-3,0,3,-17,-8,-22,4,-4,2,5,3,-5,-17,-7,1,-46,-5,0,4,0,0,0,1,L
969,-1,-0.5299999999999994,-1,-1,1,-5,3,11.0,65,5,79,81,-2,-4,-4,4,-11,1,4,1,-1,0,4,4,-11,-8,-5,3,-100,0,0,0,1,0,0,1,L
970,4,1.04,9,0,6,2,1,25.400000000000006,185,14,218,212,7,-1,0,1,-5,-3,-8,-3,3,-6,-5,1,-10,-9,-19,3,80,5,-1,-3,1,1,0,0,W
971,0,0.10000000000000053,13,0,4,6,3,27.200000000000003,287,10,264,272,11,5,10,-5,-6,8,28,-10,10,-7,-12,-5,-1,-24,-2,4,-10,2,-1,-7,4,0,1,0,D
972,3,0.9399999999999995,-2,0,3,0,-5,-6.200000000000003,-53,-1,-48,-47,-1,6,7,-6,8,-1,-6,5,-5,-5,-11,-6,7,6,2,-5,53,4,0,3,0,1,0,0,W
973,0,-0.07000000000000028,4,-2,2,2,0,13.200000000000003,98,3,95,86,1,2,0,-2,12,6,18,20,-20,-6,-8,-2,-4,-15,2,9,0,8,0,-6,0,0,1,0,D
974,1,0.25,-3,1,0,-3,0,4.200000000000003,10,2,32,34,-4,-2,-2,2,-5,-7,-36,7,-7,3,5,2,-1,-5,-1,5,-31,-3,0,5,0,1,0,0,W
975,2,0.7600000000000007,-11,0,-3,-4,-4,-4.799999999999997,18,1,-21,-9,-10,8,16,-8,1,-2,-6,-14,14,-3,-11,-8,14,24,10,-11,17,-5,0,-2,1,1,0,0,W
976,2,0.6599999999999993,2,-1,6,-3,-1,2.5999999999999943,26,-1,10,1,4,6,0,-6,40,-2,-12,-4,4,0,-6,-6,19,-11,4,8,-2,6,1,0,-1,1,0,0,W
977,-3,-0.6800000000000006,10,2,-1,6,5,6.799999999999997,64,4,48,55,7,5,4,-5,15,8,30,6,-6,-2,-7,-5,8,-11,2,1,-15,3,0,2,-3,0,0,1,L
978,-2,-0.7299999999999995,9,1,0,7,2,30.800000000000004,296,16,268,280,5,2,1,-2,9,-6,-18,-4,4,-3,-5,-2,1,-21,-1,7,-38,4,2,-7,0,0,0,1,L
979,-2,-0.8300000000000001,5,0,-4,3,6,10.599999999999994,102,6,84,89,1,-4,-7,4,7,-3,-14,7,-7,-1,3,4,-12,-15,5,3,-29,4,1,-4,1,0,0,1,L
980,-5,-1.7699999999999996,-14,0,-8,-5,-1,4.599999999999994,40,2,41,41,-9,-8,-12,8,-6,-1,-6,-5,5,8,16,8,-14,9,1,-5,50,-4,3,2,3,0,0,1,L
981,0,0.09999999999999964,7,-1,4,-3,6,38.800000000000004,431,17,407,417,6,10,14,-10,14,-4,-14,-14,14,-6,-16,-10,18,-17,-3,2,0,2,0,-10,2,0,1,0,D
982,0,0.020000000000000462,-6,1,2,-3,-5,-6.799999999999997,-57,-4,-35,-48,-7,-1,-8,1,15,-8,-20,-14,14,6,7,1,2,23,4,-7,-67,1,0,1,-3,0,1,0,D
983,1,0.41999999999999993,-1,0,2,1,-4,-5.400000000000006,-61,-3,-44,-45,-1,2,-4,-2,46,-2,-5,-12,12,-2,-4,-2,4,5,8,-1,33,8,0,6,-2,1,0,0,W
984,-1,-0.4299999999999997,1,0,-3,2,2,17.200000000000003,120,2,122,110,-1,2,2,-2,11,-7,-18,7,-7,7,5,-2,17,-28,-4,4,0,-7,1,0,-4,0,0,1,L
985,0,0.13999999999999968,10,1,0,6,4,22.400000000000006,233,11,206,202,7,6,5,-6,18,1,2,-13,13,-6,-12,-6,4,-13,7,1,-10,7,-1,-6,-2,0,1,0,D
986,3,1.13,11,0,8,-3,6,13.0,125,3,132,126,9,5,6,-5,8,1,6,-7,7,-3,-8,-5,6,-1,1,5,60,2,-1,-3,1,1,0,0,W
987,0,-0.11000000000000032,9,0,4,2,3,13.599999999999994,116,3,134,126,7,5,7,-5,3,-1,-6,-1,1,-5,-10,-5,2,-3,-1,7,5,3,1,1,1,0,1,0,D
988,1,0.5100000000000007,-6,0,-1,-6,1,-11.0,-68,-4,-87,-93,-9,9,9,-9,21,1,2,1,-1,1,-8,-9,25,20,-2,-9,14,-1,0,-1,3,1,0,0,W
989,0,-0.010000000000000675,15,2,0,9,6,19.799999999999997,169,10,173,179,14,1,7,-1,-16,-1,-2,-9,9,-11,-12,-1,-14,-1,-4,6,-43,5,0,5,-4,0,1,0,D
990,2,0.7800000000000002,-5,1,0,-3,-2,1.4000000000000057,14,-4,27,5,-8,10,9,-10,25,0,0,-2,2,0,-10,-10,21,8,-7,-1,-30,1,0,-2,1,1,0,0,W
991,1,0.34999999999999964,9,1,3,3,3,17.200000000000003,178,12,147,159,6,8,10,-8,12,-3,-6,-11,11,-3,-11,-8,11,1,0,4,-17,1,0,-2,0,1,0,0,W
992,0,0.20999999999999996,-3,0,-1,-2,0,0.7999999999999972,17,-1,12,7,6,2,-3,-2,28,8,20,0,0,3,1,-2,10,6,0,-7,37,2,0,3,5,0,1,0,D
993,1,0.6299999999999999,6,1,1,5,0,21.0,212,8,203,206,0,5,0,-5,22,2,6,-12,12,7,2,-5,21,-7,-5,4,0,-2,-3,-5,0,1,0,0,W
994,-2,-0.6500000000000004,11,0,-1,8,4,36.800000000000004,384,11,386,387,8,-1,1,1,-14,8,34,8,-8,-4,-3,1,-10,-24,-7,6,-86,2,0,-2,1,0,0,1,L
995,0,0.08000000000000007,4,-1,2,4,-2,16.599999999999994,146,6,140,145,6,7,10,-7,13,-1,-4,3,-3,-6,-13,-7,10,-14,-9,5,-17,3,1,2,1,0,1,0,D
996,2,0.7199999999999998,-13,1,0,-8,-5,-39.400000000000006,-368,-17,-358,-355,-11,-4,-1,4,-23,-4,-14,0,0,3,7,4,-5,19,2,-5,-21,-6,0,1,1,1,0,0,W
997,1,0.71,2,0,4,0,-2,-3.5999999999999943,-20,1,-22,-11,1,2,1,-2,12,9,26,-7,7,7,5,-2,20,17,-2,-6,-17,-6,-2,3,1,1,0,0,W
998,4,1.6500000000000004,3,1,2,0,1,16.400000000000006,134,9,115,114,6,4,9,-4,-7,2,6,-6,6,5,1,-4,16,7,-1,3,25,-10,-1,5,1,1,0,0,W
999,1,0.6200000000000001,-2,-1,1,-2,-1,8.200000000000003,73,3,78,79,3,8,10,-8,6,2,10,-2,2,-2,-10,-8,10,-3,-3,-3,-60,0,0,4,-3,1,0,0,W
1000,1,0.33999999999999986,-2,0,-2,-2,2,7.200000000000003,71,2,82,71,0,-5,1,5,-24,7,18,3,-3,-2,3,5,-13,13,2,1,-17,-4,0,6,3,1,0,0,W
1001,0,0.2699999999999996,24,-1,1,16,7,32.0,283,16,253,265,20,1,0,-1,13,6,18,0,0,2,1,-1,11,-17,1,12,27,-1,0,2,5,0,1,0,D
1002,-1,-0.6100000000000003,2,0,-1,3,0,18.0,138,7,136,139,4,0,1,0,-4,-6,-14,-2,2,2,2,0,3,-46,1,6,-83,-3,1,-3,0,0,0,1,L
1003,1,0.3700000000000001,-1,0,-2,1,0,3.799999999999997,52,3,43,46,0,5,9,-5,0,-5,-20,-9,9,-4,-9,-5,9,7,-5,1,46,0,0,2,5,1,0,0,W
1004,-1,-0.40999999999999925,3,0,1,1,1,21.599999999999994,230,7,203,204,3,-1,1,1,-10,-3,-8,7,-7,-6,-5,1,-14,-17,0,10,36,4,0,-9,1,0,0,1,L
1005,-2,-1.04,6,0,-2,-1,9,5.599999999999994,24,2,30,30,5,2,3,-2,3,-6,-12,12,-12,-5,-7,-2,-1,-29,-3,5,-86,4,1,2,-2,0,0,1,L
1006,-3,-0.96,-6,1,-5,-3,2,14.599999999999994,132,7,114,122,-6,3,10,-3,-11,0,0,0,0,-10,-13,-3,-6,-3,-1,2,-27,3,0,4,0,0,0,1,L
1007,1,0.5100000000000007,9,0,2,0,7,9.200000000000003,62,4,60,62,5,5,5,-5,18,-1,-4,3,-3,2,-3,-5,16,-8,7,10,67,-2,0,-5,0,1,0,0,W
1008,0,0.010000000000000675,12,-1,5,-1,8,20.799999999999997,207,12,189,196,10,5,6,-5,8,6,10,-6,6,-5,-10,-5,5,-13,-9,3,48,4,0,1,0,0,1,0,D
1009,-3,-1.12,-9,0,-5,-2,-2,-9.799999999999997,-120,-4,-110,-113,-9,-2,-1,2,-7,-1,-6,5,-5,3,5,2,2,4,-1,-1,15,-4,2,7,1,0,0,1,L
1010,0,-0.21999999999999975,3,0,0,3,0,-21.799999999999997,-182,-11,-188,-189,2,3,4,-3,5,-7,-28,7,-7,-7,-10,-3,-1,-3,-6,4,4,6,1,-7,1,0,1,0,D
1011,0,-0.3199999999999994,-17,-1,-2,-11,-4,-47.0,-462,-30,-434,-453,-13,-7,-17,7,11,-5,-18,1,-1,13,20,7,-7,19,1,1,20,-3,-1,7,-3,0,1,0,D
1012,0,-0.25,-7,0,-3,-4,0,0.7999999999999972,-12,-3,5,-7,-6,-5,-9,5,5,-3,-12,1,-1,-1,4,5,-10,-8,-4,3,16,5,1,5,1,0,1,0,D
1013,3,0.9799999999999995,-3,0,7,-7,-3,-10.799999999999997,-64,-3,-91,-86,-4,3,1,-3,12,0,0,-6,6,-6,-9,-3,-3,9,3,-2,-9,8,0,1,-1,1,0,0,W
1014,3,1.0900000000000007,6,0,4,-2,4,23.0,227,11,213,218,2,15,14,-15,35,1,4,-11,11,-4,-19,-15,26,0,0,3,7,5,-1,-7,4,1,0,0,W
1015,0,-0.02999999999999936,4,-1,-2,1,5,-21.799999999999997,-168,-4,-189,-169,4,6,1,-6,35,-6,-24,6,-6,4,-2,-6,23,-2,5,-3,-75,1,0,5,2,0,1,0,D
1016,0,0.05000000000000071,12,0,3,5,4,31.400000000000006,292,15,293,281,9,2,1,-2,9,-3,-6,3,-3,0,-2,-2,4,-21,-6,8,44,1,0,-7,1,0,1,0,D
1017,2,0.5499999999999998,1,0,2,2,-3,-19.599999999999994,-180,-7,-185,-181,0,-5,2,5,-34,-2,-6,12,-12,-3,2,5,-14,3,2,2,-75,-4,-2,1,1,1,0,0,W
1018,-1,-0.35000000000000053,4,0,0,3,1,26.200000000000003,215,13,234,225,3,-1,-1,1,-2,18,28,-6,6,2,3,1,1,-28,-9,3,10,-2,0,-1,-2,0,0,1,L
1019,1,0.7300000000000004,4,1,3,2,-1,-28.199999999999996,-229,-13,-230,-209,6,4,9,-4,-12,7,14,9,-9,-4,-8,-4,5,4,10,2,17,-1,-1,7,-1,1,0,0,W
1020,-2,-1.0300000000000002,-12,0,-7,-1,-4,7.0,55,4,52,53,-12,-1,1,1,-7,-6,-20,8,-8,-14,-13,1,-20,-14,-2,-2,7,12,0,3,3,0,0,1,L
1021,0,0.0,0,0,-1,4,-3,14.400000000000006,157,4,132,132,1,-6,-9,6,0,5,22,3,-3,-4,2,6,-21,-6,-2,1,-30,7,-1,-5,1,0,1,0,D
1022,-2,-0.7800000000000002,5,0,-7,5,7,-15.400000000000006,-175,-5,-185,-185,5,-1,-4,1,11,-5,-18,13,-13,-1,0,1,-5,-3,-9,7,11,4,0,-1,-3,0,0,1,L
1023,1,0.2699999999999996,-4,0,1,-3,-2,-11.200000000000003,-134,-2,-133,-122,2,-3,-8,3,15,-9,-42,11,-11,6,9,3,1,-15,-5,4,-12,-1,0,2,-1,1,0,0,W
